pid,grdatn,age,state,natvty,msafp,year,immigr,se15u,ind2
448202201090109 7011 122 5,44,60,32,217,14020,2017,1,1,8560
505106953810837 5011 221 5,34,35,32,57,21140,2017,0,1,180
822790065481001 7011 122 5,42,53,32,57,45460,2017,0,1,7380
822790065481001 7011 222 5,43,57,32,57,45460,2017,0,1,7770
981089005010794 5011 121 6,40,41,32,57,0,2017,0,1,7680
981789005010791 5011 121 3,39,39,32,57,0,2017,0,1,770
106780519070946 7011 222 4,40,32,42,57,19780,2017,0,1,770
145421090022132 5011 121 3,39,63,42,57,19780,2017,0,1,8470
502100719910093 5011 321 6,39,28,42,57,19780,2017,0,1,8690
81296007610531 5011 121 3,43,49,42,57,19780,2017,0,1,7070
106340010011906 5011 121 3,39,35,42,57,19780,2017,0,1,770
106980519070948 5012 221 6,43,29,42,57,19780,2017,0,1,7370
117291090093085 5011 221 4,41,27,42,57,19780,2017,0,1,770
151794002210247 7011 122 6,40,40,42,57,19780,2017,0,1,8470
10910999869300 5011 121 6,44,46,42,57,0,2017,0,1,7970
10910999869300 5011 221 6,43,46,42,362,0,2017,1,1,7970
11019701103431 7011 222 6,43,56,42,57,0,2017,0,1,770
49725301870108 6012 122 3,41,59,42,57,0,2017,0,1,6170
101103142910610 5011 121 3,42,49,42,57,0,2017,0,1,180
105300110049943 7011 122 6,40,50,42,57,0,2017,0,1,8470
105850517020960 5011 221 5,39,60,42,57,0,2017,0,1,8770
140621090025138 7011 122 4,39,60,42,57,0,2017,0,1,770
141261090099071 5011 121 4,39,40,42,57,0,2017,0,1,770
141891005910054 5012 121 6,42,56,42,57,0,2017,0,1,8470
144501090183402 5011 121 4,39,60,42,57,0,2017,0,1,770
179061090016541 5011 121 3,39,34,42,57,0,2017,0,1,6170
191096110800204 5011 121 6,41,64,42,57,0,2017,0,1,6170
197059472101821 5011 221 4,41,64,42,57,0,2017,0,1,8470
199031090098689 5011 121 4,39,54,42,57,0,2017,0,1,170
210007971388709 5011 121 6,43,53,42,57,0,2017,0,1,6170
269048501490103 5011 121 4,39,36,42,57,0,2017,0,1,170
291389110407904 7011 122 5,39,63,42,57,0,2017,0,1,7770
291389110407904 7011 222 5,39,60,42,57,0,2017,0,1,8470
291389110407904 7011 322 5,39,34,42,57,0,2017,0,1,8470
408116240910964 5011 221 6,39,45,42,57,0,2017,0,1,8470
410009171198599 5011 121 5,39,29,42,57,0,2017,0,1,770
500105758910026 5011 121 5,43,57,42,57,0,2017,0,1,170
608111352910327 5011 121 4,41,47,42,57,0,2017,0,1,8980
691295004310048 5011 121 4,42,27,42,57,0,2017,0,1,7490
691295004310048 5011 221 4,39,29,42,57,0,2017,0,1,170
691999009310808 5011 121 4,39,63,42,57,0,2017,0,1,170
710008641370889 7011 122 4,39,55,42,57,0,2017,0,1,170
910008811244609 7011 222 6,39,64,42,57,0,2017,0,1,170
935340480151001 7011 122 5,43,40,42,57,0,2017,0,1,6690
971450953191001 5011 121 5,39,55,42,57,0,2017,0,1,7680
971450953191001 5011 221 5,39,56,42,57,0,2017,0,1,7680
8108847910397 5011 221 5,39,37,42,57,47940,2017,0,1,770
10910347799134 5011 121 3,40,42,42,57,47940,2017,0,1,770
10910347799134 5011 221 3,41,40,42,57,47940,2017,0,1,770
10910397692562 5012 121 4,39,47,42,57,19340,2017,0,1,8180
147031090064744 5012 221 5,43,47,42,451,26980,2017,1,1,6190
209573701470105 5011 121 6,40,51,42,57,47940,2017,0,1,3960
361598005710024 5011 121 6,44,46,42,57,26980,2017,0,1,7770
491496004910453 7011 122 4,46,54,42,57,16300,2017,0,1,8070
499873101070109 5011 121 6,43,53,42,57,0,2017,0,1,6970
499873101070109 5011 221 6,44,60,42,57,0,2017,0,1,8080
507103853910149 6011 122 3,39,62,42,247,0,2017,1,1,8680
507103853910149 6011 222 3,39,53,42,247,0,2017,1,1,8680
611494007310062 7011 222 5,43,47,42,57,47940,2017,0,1,8470
701792008110713 7011 122 5,43,28,42,57,26980,2017,0,1,6970
779783201100101 7011 122 5,40,44,42,57,26980,2017,0,1,7070
779783201100101 7011 222 5,39,44,42,57,26980,2017,0,1,7070
791120110308006 5011 121 5,40,53,42,57,0,2017,0,1,5275
791120110308006 5011 221 5,43,53,42,57,0,2017,0,1,770
810000731520669 7011 122 5,41,58,42,57,0,2017,0,1,5690
973070927281001 5011 121 6,41,46,42,316,0,2017,0,1,8470
973460373201001 6011 122 3,41,52,42,57,16300,2017,0,1,6170
770423341102 6011 122 3,43,61,47,57,48620,2017,0,1,7490
47030492209651 7011 222 6,40,38,47,57,48620,2017,0,1,8560
144000781201621 5011 221 6,40,53,47,57,48620,2017,0,1,5590
160412000178214 5011 121 6,39,58,47,57,48620,2017,0,1,8170
184602000002155 7111 122 6,43,56,47,148,28140,2017,1,1,7370
202947120805303 7011 122 4,43,47,47,207,48620,2017,1,1,7490
207920713043048 7011 122 5,46,39,47,57,48620,2017,0,1,7270
350535901050201 5011 121 3,40,52,47,57,28140,2017,0,1,5080
502462180305708 7111 122 4,40,49,47,57,48620,2017,0,1,770
14110928241002 6111 122 3,43,53,47,57,28140,2017,0,1,7390
20010079344294 7011 122 5,39,44,47,57,48620,2017,0,1,770
41460124081002 5111 121 3,39,34,47,57,48620,2017,0,1,8560
55110928241102 5011 121 5,46,38,47,57,28140,2017,0,1,7980
55110928241102 5011 221 5,44,38,47,57,28140,2017,0,1,7970
103050251201951 7011 222 4,44,40,47,57,28140,2017,0,1,8080
211320112098043 7011 122 5,43,55,47,57,28140,2017,0,1,5670
461707018520591 7011 222 5,43,59,47,57,28140,2017,0,1,770
641400018020341 5011 121 5,40,54,47,57,48620,2017,0,1,8090
20010133504609 5111 221 3,39,63,47,57,0,2017,0,1,5490
40495901230206 6011 122 3,40,29,47,57,0,2017,0,1,7390
55080989201171 5011 121 3,39,55,47,57,0,2017,0,1,170
61080768203981 7011 122 5,37,35,47,303,0,2017,1,1,8680
149922000092317 6011 122 3,44,60,47,57,0,2017,0,1,770
149922000092317 6011 322 3,40,20,47,57,0,2017,0,1,8170
183722000038264 5111 221 6,40,49,47,57,0,2017,0,1,6170
200893701900201 5011 221 5,43,46,47,57,0,2017,0,1,170
210009552319520 5111 121 6,40,57,47,57,0,2017,0,1,770
302058140607704 6011 122 3,45,64,47,57,0,2017,0,1,7270
302058140607704 6011 222 3,40,47,47,57,0,2017,0,1,8980
302662170201609 5111 221 6,43,52,47,462,0,2017,1,1,770
309200431010065 5111 221 3,43,26,47,57,0,2017,0,1,8470
503203246010439 7011 222 6,36,32,47,303,0,2017,1,1,770
20010212726084 7011 222 5,39,42,47,57,0,2017,0,1,7690
102613120105507 5112 121 4,43,21,47,57,0,2017,0,1,180
153222000076425 5011 121 5,45,62,47,57,45820,2017,0,1,7270
169152000025826 7011 122 5,43,38,47,57,0,2017,0,1,5690
204300816057008 5011 121 4,43,58,47,57,0,2017,0,1,1990
204300816057008 5011 221 4,42,48,47,57,0,2017,0,1,7370
261502001020740 5111 121 3,40,45,47,57,0,2017,0,1,8590
702144150300608 6011 122 3,40,55,47,57,0,2017,0,1,770
807200643010850 5011 321 4,43,26,47,57,0,2017,0,1,7290
20110144150954 7111 222 5,43,53,61,57,30460,2017,0,1,170
20110708777665 5012 121 5,40,59,61,57,30460,2017,0,1,7690
20111460478323 7011 122 4,40,48,61,303,31140,2017,1,1,3875
204600618069114 5011 121 3,45,47,61,57,31140,2017,0,1,7270
210250815067136 7011 122 4,44,61,61,57,31140,2017,0,1,7070
210470618033142 7011 222 4,34,32,61,303,31140,2017,1,1,770
219310614028145 7011 122 6,43,47,61,57,31140,2017,0,1,7070
221208101161203 5012 221 4,46,35,61,57,31140,2017,0,1,8080
410002252458491 7011 122 6,44,58,61,57,30460,2017,0,1,7290
910006362579481 5011 221 6,43,39,61,57,30460,2017,0,1,7890
12081190108907 6011 122 3,34,41,61,57,17140,2017,0,1,1270
20110068839695 5011 121 4,39,45,61,57,30460,2017,0,1,290
20110122103100 5011 121 6,41,50,61,57,30460,2017,0,1,7290
20110131826481 5011 121 5,41,41,61,57,17140,2017,0,1,6890
200440310076189 7011 722 4,40,20,61,57,17140,2017,0,1,8590
212703140101306 5011 121 6,39,35,61,164,30460,2017,1,1,7390
407206832110358 5011 221 3,40,57,61,57,17140,2017,0,1,6390
407209235110493 7011 122 5,40,25,61,57,17140,2017,0,1,770
702202560110943 5111 221 4,46,55,61,57,17140,2017,0,1,7980
710103552956801 6011 222 3,40,24,61,57,31140,2017,0,1,770
208843110392 5011 121 3,43,40,61,57,0,2017,0,1,170
10008062185711 5011 121 4,34,39,61,57,0,2017,0,1,170
20110240307651 7011 322 6,43,45,61,57,0,2017,0,1,4795
20110871806510 5011 121 4,34,30,61,57,0,2017,0,1,180
75011747202821 7011 122 5,39,64,61,57,0,2017,0,1,180
101962010051655 7011 122 6,40,34,61,57,0,2017,0,1,5570
141400601731002 5111 121 5,44,45,61,57,0,2017,0,1,8080
141400601731002 5111 221 5,40,45,61,57,0,2017,0,1,8090
150680567411102 5011 121 4,34,34,61,57,0,2017,0,1,770
150680567411102 5011 321 4,36,22,61,57,0,2017,0,1,770
192680127831002 7011 122 4,43,49,61,57,0,2017,0,1,170
208080715046167 5111 121 3,39,63,61,57,0,2017,0,1,4770
208080715046167 5111 221 3,41,60,61,57,0,2017,0,1,4770
208320618017130 7011 122 6,39,46,61,57,0,2017,0,1,770
210003992620901 7011 122 4,44,49,61,57,0,2017,0,1,8680
210003992620901 7011 222 4,42,47,61,57,0,2017,0,1,8680
281918006120372 7011 122 4,43,60,61,57,0,2017,0,1,6990
321014005320935 7011 122 5,44,48,61,57,0,2017,0,1,180
404207761110699 5111 121 6,39,58,61,57,0,2017,0,1,170
404207761110699 5111 221 6,40,59,61,57,0,2017,0,1,170
407207218110050 5011 321 5,41,51,61,57,0,2017,0,1,770
410009772619461 5111 121 6,39,59,61,57,0,2017,0,1,180
512137120203509 5111 121 4,40,63,61,57,0,2017,0,1,170
551211009020561 7111 122 5,39,64,61,57,0,2017,0,1,4670
701043501500208 5011 221 3,43,56,61,57,0,2017,0,1,4090
708205981110360 5011 221 3,39,58,61,57,0,2017,0,1,9090
841218008920021 5111 121 4,40,40,61,57,0,2017,0,1,770
108522010018250 5011 221 5,34,24,61,57,0,2017,0,1,8870
202203701110524 6011 122 3,40,37,61,57,14540,2017,0,1,8990
202203701110524 6011 222 3,39,37,61,57,14540,2017,0,1,8990
606202261110066 5011 121 3,43,31,61,57,14540,2017,0,1,7070
8201256210244 6111 122 3,40,64,72,57,29180,2017,0,1,7070
20210350161619 5111 221 3,39,46,72,247,12940,2017,1,1,3875
20210641982193 7111 222 5,43,63,72,57,29180,2017,0,1,7070
20211039750925 7111 122 6,40,54,72,57,35380,2017,0,1,8680
20211172079560 5112 121 5,39,30,72,57,35380,2017,0,1,8770
22579130404509 5111 121 3,39,54,72,57,35380,2017,0,1,4770
40032476209871 7111 122 6,43,27,72,57,35380,2017,0,1,6570
41002942203291 5011 121 3,44,33,72,57,35380,2017,0,1,6590
81428005220397 5011 221 4,45,51,72,57,29180,2017,0,1,7270
202209387210195 7011 222 4,45,39,72,440,35380,2017,1,1,8090
204810711082216 7111 222 6,43,46,72,57,35380,2017,0,1,6190
208200518029238 5012 121 3,43,53,72,57,29180,2017,0,1,6970
222637170607308 5011 221 4,40,61,72,57,35380,2017,0,1,770
310004172070342 5011 121 5,43,34,72,57,12940,2017,0,1,7390
322959120903208 7111 122 4,46,57,72,57,35380,2017,0,1,7390
410104902012122 5111 121 4,39,38,72,57,35380,2017,0,1,8560
422885140206008 5011 121 3,43,30,72,57,12940,2017,0,1,6190
510008252337982 5011 121 4,40,24,72,57,43340,2017,0,1,7770
710000292268902 7011 122 4,43,57,72,57,35380,2017,0,1,6380
821824002420536 5011 121 4,40,55,72,57,12940,2017,0,1,4870
821824002420536 5011 221 4,39,53,72,57,12940,2017,0,1,4870
905202583210378 5011 121 4,43,59,72,57,43340,2017,0,1,8770
4042885204881 7011 122 6,46,49,72,57,12940,2017,0,1,8590
18002371205271 7111 222 4,40,59,72,57,35380,2017,0,1,7380
20002884200091 7111 222 6,40,51,72,57,43340,2017,0,1,9090
20210607330999 6111 122 3,40,33,72,57,35380,2017,0,1,8560
20210678526945 7111 222 4,39,43,72,57,29180,2017,0,1,8870
20210858308259 5111 121 6,39,37,72,247,29180,2017,1,1,8990
28022969202021 7011 222 5,36,28,72,57,12940,2017,0,1,770
101200307210070 5011 121 4,43,42,72,57,12940,2017,0,1,8470
101962020071685 5111 121 4,40,40,72,57,12940,2017,0,1,1190
101962020071685 5111 221 4,42,38,72,57,12940,2017,0,1,4470
104205108210057 5111 121 4,40,51,72,247,35380,2017,1,1,9070
104205108210057 5111 321 4,39,51,72,247,35380,2017,1,1,9070
122884160305900 5011 121 5,39,40,72,57,43340,2017,0,1,770
139322020089758 6111 122 3,43,58,72,57,35380,2017,0,1,490
141227005720471 5111 121 3,42,37,72,57,29180,2017,0,1,280
146942020045125 5011 121 3,45,36,72,57,35380,2017,0,1,7270
200160315075243 7111 122 6,40,37,72,57,29180,2017,0,1,170
200720919087203 7111 122 6,35,39,72,303,35380,2017,1,1,770
201230211008258 7011 222 6,39,30,72,57,43340,2017,0,1,7770
201460913092254 6011 222 3,40,55,72,57,35380,2017,0,1,7890
202080314042287 7011 122 4,32,42,72,313,12940,2017,1,1,7770
204880212043250 5111 121 6,46,54,72,57,12940,2017,0,1,7970
205020617049244 5111 121 3,39,38,72,57,12940,2017,0,1,7770
207630010099239 5011 121 5,39,32,72,327,35380,2017,1,1,770
207630010099239 5011 221 5,39,32,72,327,35380,2017,1,1,770
216980910531002 6111 222 3,37,63,72,57,12940,2017,0,1,770
222200477461002 5112 121 5,41,35,72,303,29180,2017,1,1,8470
236400736451002 7011 122 6,39,36,72,303,35380,2017,1,1,770
236400736451002 7011 222 6,39,25,72,303,35380,2017,1,1,770
241920447191002 5012 121 5,34,48,72,362,35380,2017,1,1,770
241920447191002 5012 221 5,39,35,72,362,35380,2017,1,1,7690
243470317811002 5111 321 3,41,50,72,57,29180,2017,0,1,770
243470317811002 5111 421 3,40,54,72,57,29180,2017,0,1,7370
243500252511002 7111 122 4,39,61,72,57,43340,2017,0,1,770
291150183391002 5011 121 4,39,53,72,57,29180,2017,0,1,6170
291720009820072 5012 121 3,39,36,72,57,35380,2017,0,1,8560
303204921210583 7111 122 6,36,40,72,57,29180,2017,0,1,770
310005602674182 6111 222 3,40,32,72,57,35380,2017,0,1,8590
310009822071412 6111 622 3,39,23,72,57,29180,2017,0,1,7690
311721002020581 5111 121 3,40,35,72,57,43340,2017,0,1,7580
311721002020581 5111 221 3,40,31,72,57,43340,2017,0,1,7580
322295601020203 6011 122 3,39,54,72,57,29180,2017,0,1,6170
322659190404201 6011 122 3,39,42,72,57,35380,2017,0,1,4280
372785201100201 7111 122 4,43,61,72,57,35380,2017,0,1,7290
432547001640207 5111 121 5,43,44,72,57,35380,2017,0,1,770
451023007120454 7111 122 5,33,39,72,303,12940,2017,1,1,7690
452153001250202 5011 221 6,43,30,72,57,43340,2017,0,1,8770
452153001250202 5011 321 6,43,30,72,57,43340,2017,0,1,8770
510004652317302 7111 122 6,40,37,72,57,29180,2017,0,1,170
511620001520745 7111 222 4,42,39,72,57,35380,2017,0,1,5390
522296601020203 7111 122 6,40,60,72,57,29180,2017,0,1,7390
522570190306709 7111 122 6,44,46,72,57,12940,2017,0,1,8370
581227005120637 5011 121 5,36,57,72,57,29180,2017,0,1,770
603201092210314 5011 221 3,40,32,72,57,12940,2017,0,1,8590
662295301830209 5011 121 6,43,58,72,57,35380,2017,0,1,8770
705202688210695 5111 221 5,39,44,72,57,29180,2017,0,1,8770
810004772614152 5011 221 6,40,26,72,57,35380,2017,0,1,8990
822885110504903 7111 222 6,43,32,72,110,35380,2017,0,1,6380
902206316210795 5111 121 6,39,43,72,57,35380,2017,0,1,770
910003302969072 5012 121 5,41,27,72,57,35380,2017,0,1,5170
910009502255152 7011 222 5,40,48,72,57,12940,2017,0,1,4470
922288100203902 5111 221 5,45,50,72,57,29180,2017,0,1,8090
922438130105302 7111 122 6,42,48,72,206,29180,2017,1,1,8680
922438130105302 7111 322 6,39,42,72,206,29180,2017,1,1,8680
20211135247937 5011 221 6,40,50,72,57,0,2017,0,1,170
20212310921951 5011 221 4,36,36,72,57,0,2017,0,1,180
45082121205171 7011 122 6,39,61,72,57,0,2017,0,1,6170
52025801850207 5111 121 3,42,43,72,57,0,2017,0,1,9080
122726190305002 7111 222 5,43,34,72,57,0,2017,0,1,8870
130092020157943 7011 322 4,39,28,72,57,0,2017,0,1,770
154032266201211 5011 221 4,43,56,72,57,0,2017,0,1,5570
204850219075296 7111 122 4,39,61,72,57,0,2017,0,1,770
255690243231002 7011 222 5,43,33,72,57,0,2017,0,1,170
422793150308913 7011 122 6,39,51,72,57,0,2017,0,1,770
510009592577242 6111 122 3,39,36,72,57,0,2017,0,1,770
631029007220665 5011 121 3,39,62,72,57,0,2017,0,1,490
641928026520173 5011 221 4,39,42,72,57,0,2017,0,1,770
20210382905659 7111 122 6,41,50,72,57,33740,2017,0,1,770
58052902203651 7111 122 5,39,58,72,57,33740,2017,0,1,8680
58052902203651 7111 222 5,39,64,72,57,33740,2017,0,1,8680
63082181205701 5111 121 5,39,43,72,57,29340,2017,0,1,8470
112842020051153 5111 121 5,42,31,72,110,29340,2017,0,1,8470
178612020018053 5111 121 5,39,40,72,57,29340,2017,0,1,5490
210004692956962 5011 121 4,40,52,72,57,0,2017,0,1,2870
254870422191002 7111 122 6,36,35,72,57,0,2017,0,1,280
273960662941002 7011 122 4,38,22,72,314,0,2017,1,1,770
273960662941002 7011 322 4,39,28,72,314,0,2017,1,1,770
292540492381002 5111 221 3,43,56,72,57,0,2017,0,1,6970
522599150402202 7111 122 4,40,27,72,57,29340,2017,0,1,8560
961025006020506 5111 121 6,39,54,72,57,0,2017,0,1,170
10100862677483 5011 121 6,41,52,11,57,38860,2017,0,1,770
10106692575773 5011 121 4,40,56,11,57,38860,2017,0,1,8980
10106692575773 5011 221 4,41,56,11,57,38860,2017,0,1,770
107213558310098 5011 121 6,43,31,11,57,38860,2017,0,1,8880
141935002320851 6011 122 3,37,62,11,57,38860,2017,0,1,770
213390011096303 7011 622 4,39,57,11,57,38860,2017,0,1,8980
218380416070301 6011 122 3,43,51,11,57,38860,2017,0,1,8090
304214582310668 7011 122 6,43,53,11,57,38860,2017,0,1,3960
304214582310668 7011 222 6,39,55,11,57,38860,2017,0,1,7070
322030996101102 7011 122 5,42,55,11,57,38860,2017,0,1,7690
351435011920873 7011 222 6,43,52,11,57,38860,2017,0,1,7290
400208686310270 5011 121 3,40,38,11,57,38860,2017,0,1,770
608206502310628 5011 121 5,39,32,11,57,38860,2017,0,1,770
808213578310188 5011 321 5,39,34,11,57,38860,2017,0,1,7770
810008652622603 5011 221 5,39,62,11,57,38860,2017,0,1,770
20310465752099 5011 221 3,40,57,11,57,0,2017,0,1,270
20310962907986 7011 122 5,39,43,11,57,0,2017,0,1,770
20311694853871 5011 221 6,39,56,11,57,0,2017,0,1,270
128532030077482 7011 122 6,39,55,11,57,0,2017,0,1,8770
132366190806104 7011 122 4,38,53,11,57,0,2017,0,1,280
132844150103701 7111 222 6,43,36,11,57,0,2017,0,1,280
165152030079416 5111 121 6,40,63,11,57,0,2017,0,1,6390
165152030079416 5111 221 6,40,64,11,57,0,2017,0,1,6390
200080611049389 5111 121 6,40,53,11,57,0,2017,0,1,1270
210120119090355 7011 222 6,39,42,11,57,0,2017,0,1,8170
213240415083313 7011 122 6,36,30,11,57,0,2017,0,1,770
241134006620884 7011 122 5,39,53,11,57,0,2017,0,1,8370
261831003420815 5011 321 4,39,31,11,57,0,2017,0,1,280
261831003420815 5011 221 4,39,32,11,57,0,2017,0,1,280
363786701141202 5011 121 6,44,44,11,57,0,2017,0,1,2880
391220100311102 7011 122 5,43,63,11,57,0,2017,0,1,1190
431639019620424 5011 121 4,39,51,11,57,0,2017,0,1,280
507208118310144 6011 122 3,43,42,11,57,0,2017,0,1,8680
532625100806201 7011 122 5,39,56,11,57,0,2017,0,1,770
732521170308715 5011 121 6,39,57,11,57,0,2017,0,1,770
910101452745313 5011 121 6,40,29,11,57,0,2017,0,1,1370
20310713127564 5011 121 3,44,53,11,57,38860,2017,0,1,8560
20311252955912 7011 422 5,43,22,11,57,12620,2017,0,1,280
32141160700319 7011 122 4,44,59,11,57,38860,2017,0,1,8180
103172030020021 7111 322 6,40,53,11,57,38860,2017,0,1,4880
103172030020021 7111 222 6,39,57,11,57,38860,2017,0,1,4880
110100672254243 5011 121 6,39,37,11,57,30340,2017,0,1,7390
133975901551207 5011 221 4,43,33,11,57,30340,2017,0,1,7490
195572030119357 5011 221 4,41,64,11,57,30340,2017,0,1,770
210700113071301 6011 122 3,39,50,11,57,38860,2017,0,1,5680
210700113071301 6011 222 3,39,54,11,57,38860,2017,0,1,5680
211560212077324 7011 222 4,44,38,11,57,38860,2017,0,1,4270
305100601121002 5011 121 3,39,55,11,57,12620,2017,0,1,170
310104102071693 7011 122 4,39,39,11,57,38860,2017,0,1,7490
310104102071693 7011 222 4,39,39,11,57,38860,2017,0,1,7770
329980910531002 5011 121 3,43,54,11,57,38860,2017,0,1,8560
332007110701110 6011 122 3,39,32,11,57,38860,2017,0,1,270
353446601501204 7011 222 6,42,51,11,57,38860,2017,0,1,8770
397130524711102 6011 222 3,39,38,11,57,38860,2017,0,1,770
410001272675133 5011 121 3,44,52,11,57,38860,2017,0,1,7390
410203962828733 5011 221 4,40,50,11,57,38860,2017,0,1,770
501336014420456 7011 122 6,39,31,11,57,38860,2017,0,1,770
532139190300028 5011 121 5,40,60,11,57,38860,2017,0,1,5170
603221092310614 5011 221 5,39,54,11,57,38860,2017,0,1,7680
703216230310975 6011 122 3,44,30,11,57,12620,2017,0,1,7280
6219132410090 5011 121 6,43,39,52,57,47900,2017,0,1,4770
20410877619103 5011 121 4,40,55,52,57,12580,2017,0,1,4585
20411203091906 5011 121 6,45,43,52,57,47900,2017,0,1,7270
20411203091906 5011 221 6,44,43,52,57,47900,2017,0,1,7490
20411773396804 5011 221 6,39,52,52,57,12580,2017,0,1,7770
71054089204531 5012 121 3,44,52,52,210,47900,2017,1,1,7380
95044516206721 5011 521 3,39,38,52,57,12580,2017,0,1,6180
118392040154262 5011 121 6,40,39,52,57,12580,2017,0,1,7770
155792040008341 5011 121 3,43,46,52,223,47900,2017,1,1,7390
207810719013460 5011 121 4,44,41,52,57,12580,2017,0,1,7890
211730418088468 5011 121 4,44,36,52,57,12580,2017,0,1,7390
214462901301201 7011 222 6,39,51,52,57,12580,2017,0,1,6170
234642101881208 7011 222 6,37,42,52,57,12580,2017,0,1,8170
410103962318734 7011 222 4,39,56,52,57,12580,2017,0,1,2370
642938170103413 7011 122 4,40,33,52,57,12580,2017,0,1,6990
741142001920896 7011 222 6,40,33,52,57,12580,2017,0,1,7380
902207113410097 7011 122 6,44,43,52,57,47900,2017,0,1,7390
7094265209761 7011 122 5,44,50,52,57,47900,2017,0,1,770
10106692405774 7011 222 6,36,38,52,312,47900,2017,1,1,770
20410276186802 7011 222 5,39,52,52,57,47900,2017,0,1,8780
20410724582453 7011 222 5,44,63,52,440,47900,2017,1,1,770
20411077669540 7011 222 6,40,38,52,416,47900,2017,1,1,6190
110106942510014 5012 121 6,36,51,52,57,47900,2017,0,1,770
