"","GEOID","CSAFP","CBSAFP","NAME","NAMELSAD","LSAD","MEMI","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON","ENTRE","IMMIG","ImmiEnter","TOTAL","IMMIGRate","EntreRate","ImmigOwnEntreRate"
"43",46060,536,46060,"Tucson, AZ","Tucson, AZ Metro Area","M1",1,"G3110",23794325411,5273054,32.1285226,-111.7830267,137,306,11,1962,15.5963302752294,6.98267074413863,0.560652395514781
"44",48620,556,48620,"Wichita, KS","Wichita, KS Metro Area","M1",1,"G3110",12981364606,92855414,37.6298308,-97.3988319,122,278,16,2733,10.1719721917307,4.46395901939261,0.585437248444932
"45",47020,544,47020,"Victoria, TX","Victoria, TX Metro Area","M1",1,"G3110",4491432535,36383641,28.7314546,-97.1969934,84,48,0,933,5.14469453376206,9.0032154340836,0
"46",47380,NA,47380,"Waco, TX","Waco, TX Metro Area","M1",1,"G3110",4668694471,81529872,31.4272264,-97.0934727,17,84,0,607,13.838550247117,2.8006589785832,0
"47",46140,538,46140,"Tulsa, OK","Tulsa, OK Metro Area","M1",1,"G3110",16237998497,493550071,36.2541502,-96.1749783,171,234,7,3153,7.42150333016175,5.42340627973359,0.222010783380907
"48",45820,NA,45820,"Topeka, KS","Topeka, KS Metro Area","M1",1,"G3110",8372470747,148307399,39.0413888,-95.8026393,63,28,1,1168,2.3972602739726,5.39383561643836,0.0856164383561644
"49",47940,NA,47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area","M1",1,"G3110",3893008619,28167535,42.5367962,-92.471608,72,55,13,1170,4.7008547008547,6.15384615384615,1.11111111111111
"50",46220,NA,46220,"Tuscaloosa, AL","Tuscaloosa, AL Metro Area","M1",1,"G3110",7373818335,131651808,33.1606112,-87.7151664,11,24,2,423,5.67375886524823,2.60047281323877,0.472813238770686
"51",45220,533,45220,"Tallahassee, FL","Tallahassee, FL Metro Area","M1",1,"G3110",6184050070,556601745,30.3864276,-84.2804098,41,44,0,469,9.3816631130064,8.74200426439232,0
"52",45780,534,45780,"Toledo, OH","Toledo, OH Metro Area","M1",1,"G3110",3531467479,673611709,41.5439974,-83.6908887,58,101,0,1472,6.86141304347826,3.94021739130435,0
"53",47580,356,47580,"Warner Robins, GA","Warner Robins, GA Metro Area","M1",1,"G3110",2006923538,19556095,32.4015944,-83.6350953,10,18,0,320,5.625,3.125,0
"54",46660,NA,46660,"Valdosta, GA","Valdosta, GA Metro Area","M1",1,"G3110",4116441967,102347892,30.8274985,-83.2421316,14,8,0,466,1.71673819742489,3.00429184549356,0
"55",49660,566,49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area","M1",1,"G3110",4409156947,108718491,41.2363015,-80.5618679,74,27,4,1025,2.63414634146341,7.21951219512195,0.390243902439024
"56",49180,268,49180,"Winston-Salem, NC","Winston-Salem, NC Metro Area","M1",1,"G3110",5201851143,80932198,36.0788515,-80.3450642,56,81,0,1015,7.98029556650246,5.51724137931035,0
"57",47900,548,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","M1",1,"G3110",16178106918,1124017724,38.8169283,-77.4482275,1732,7370,439,30304,24.3202217529039,5.71541710665259,1.44865364308342
"58",49620,276,49620,"York-Hanover, PA","York-Hanover, PA Metro Area","M1",1,"G3110",2341884216,16941833,39.9217514,-76.7288887,40,32,4,1011,3.16518298714144,3.9564787339268,0.39564787339268
"59",47260,545,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","M1",1,"G3110",6972345097,3214108085,36.8560812,-76.3737908,150,265,9,4189,6.32609214609692,3.5808068751492,0.214848412508952
"60",46540,NA,46540,"Utica-Rome, NY","Utica-Rome, NY Metro Area","M1",1,"G3110",6795981620,237487618,43.3322887,-75.173169,29,41,0,736,5.57065217391304,3.94021739130435,0
"61",47220,428,47220,"Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area","M1",1,"G3110",1252937239,502091171,39.3283874,-75.1216435,7,3,0,233,1.28755364806867,3.00429184549356,0
